Order ID,Order Date,Ship Date,Region,Segment,Ship Mode,Category,Sub-Category,Quantity,Sales,Discount,Profit
ORD-10962,2025-11-03,2025-11-07,South,Consumer,Second Class,Technology,Laptops,4,888.9,0.0,307.69
ORD-10963,2025-03-21,2025-03-24,South,Corporate,First Class,Office Supplies,Labels,4,449.27,0.05,149.94
ORD-10964,2025-12-13,2025-12-14,South,Consumer,Same Day,Furniture,Storage,3,137.95,0.15,31.74
ORD-10965,2025-08-03,2025-08-05,West,Consumer,Standard Class,Office Supplies,Paper,2,142.47,0.1,48.38
ORD-10966,2025-08-08,2025-08-11,Central,Consumer,Second Class,Furniture,Bookcases,7,3058.24,0.05,1159.35
ORD-10967,2025-04-26,2025-04-29,Central,Consumer,Standard Class,Office Supplies,Paper,2,69.69,0.2,30.67
ORD-10968,2025-12-02,2025-12-03,West,Corporate,Standard Class,Office Supplies,Binders,4,356.78,0.15,147.66
ORD-10969,2025-01-14,2025-01-19,Central,Home Office,Standard Class,Technology,Laptops,7,1331.31,0.05,442.07
ORD-10970,2025-04-20,2025-04-24,West,Corporate,Standard Class,Office Supplies,Binders,1,36.54,0.05,13.07
ORD-10971,2025-06-02,2025-06-03,South,Consumer,Second Class,Furniture,Storage,5,1993.03,0.05,464.12
ORD-10972,2025-06-24,2025-06-25,East,Consumer,Standard Class,Office Supplies,Labels,1,58.98,0.1,21.46
ORD-10973,2025-06-23,2025-06-24,West,Corporate,Standard Class,Technology,Monitors,1,308.47,0.15,95.07
ORD-10974,2025-02-23,2025-02-25,Central,Consumer,First Class,Office Supplies,Binders,2,174.45,0.1,64.17
ORD-10975,2025-03-24,2025-03-28,South,Home Office,Standard Class,Furniture,Tables,2,729.88,0.05,237.58
ORD-10976,2025-02-04,2025-02-08,West,Consumer,Standard Class,Technology,Phones,2,220.13,0.1,60.78
ORD-10977,2025-07-28,2025-07-31,Central,Corporate,Standard Class,Technology,Monitors,6,1810.56,0.15,489.36
ORD-10978,2025-05-09,2025-05-10,East,Corporate,First Class,Office Supplies,Paper,7,269.77,0.0,93.78
ORD-10979,2025-07-26,2025-07-27,Central,Consumer,Second Class,Office Supplies,Paper,4,155.53,0.05,69.99
ORD-10980,2025-08-04,2025-08-09,South,Consumer,First Class,Technology,Laptops,1,757.72,0.1,200.71
ORD-10981,2025-09-14,2025-09-15,West,Corporate,First Class,Office Supplies,Labels,1,83.1,0.05,36.67
ORD-10982,2025-07-19,2025-07-24,Central,Home Office,Standard Class,Technology,Phones,4,1049.19,0.1,313.32
ORD-10983,2025-08-25,2025-08-29,South,Consumer,First Class,Office Supplies,Binders,1,45.82,0.2,19.26
ORD-10984,2025-08-03,2025-08-04,West,Consumer,Standard Class,Office Supplies,Art,6,441.71,0.2,136.9
ORD-10985,2025-08-27,2025-08-28,West,Home Office,Standard Class,Furniture,Storage,7,2740.43,0.0,886.32
ORD-10986,2025-08-14,2025-08-19,West,Corporate,First Class,Office Supplies,Labels,5,355.9,0.05,129.71
ORD-10987,2025-04-26,2025-04-27,South,Consumer,Standard Class,Furniture,Chairs,3,1208.54,0.0,543.84
ORD-10988,2025-03-31,2025-04-01,South,Corporate,Standard Class,Office Supplies,Art,5,192.16,0.15,76.7
ORD-10989,2025-10-15,2025-10-19,East,Home Office,Same Day,Office Supplies,Labels,6,452.93,0.05,178.07
ORD-10990,2025-05-06,2025-05-09,South,Consumer,Same Day,Furniture,Bookcases,6,1821.27,0.0,549.92
ORD-10991,2025-07-20,2025-07-24,Central,Corporate,Standard Class,Office Supplies,Paper,5,247.06,0.2,96.77
ORD-10992,2025-03-13,2025-03-15,West,Home Office,First Class,Technology,Accessories,7,3005.61,0.15,1129.95
ORD-10993,2025-06-07,2025-06-12,West,Corporate,First Class,Office Supplies,Paper,6,204.88,0.0,63.26
ORD-10994,2025-07-13,2025-07-14,West,Corporate,Standard Class,Office Supplies,Paper,3,40.99,0.05,17.64
ORD-10995,2025-08-17,2025-08-20,East,Consumer,First Class,Technology,Laptops,7,2958.34,0.0,984.25
ORD-10996,2025-07-12,2025-07-16,West,Consumer,Standard Class,Technology,Accessories,7,1681.15,0.1,540.98
ORD-10997,2025-05-12,2025-05-17,Central,Corporate,Second Class,Technology,Accessories,4,2027.65,0.1,619.24
ORD-10998,2025-12-18,2025-12-20,South,Consumer,Standard Class,Office Supplies,Paper,1,73.55,0.1,33.1
ORD-10999,2025-07-07,2025-07-09,West,Consumer,Standard Class,Office Supplies,Binders,1,48.49,0.1,18.02
ORD-11000,2025-10-23,2025-10-24,South,Home Office,Second Class,Furniture,Chairs,4,301.59,0.05,135.72
ORD-11001,2025-09-26,2025-09-27,Central,Consumer,Standard Class,Technology,Laptops,4,2989.98,0.15,772.65
ORD-11002,2025-07-23,2025-07-25,West,Consumer,Second Class,Furniture,Chairs,2,224.88,0.0,82.76
ORD-11003,2025-11-20,2025-11-24,East,Consumer,Standard Class,Office Supplies,Binders,6,556.79,0.15,238.7
ORD-11004,2025-02-16,2025-02-19,South,Consumer,Same Day,Technology,Monitors,2,1213.87,0.2,461.77
ORD-11005,2025-12-03,2025-12-06,South,Home Office,Same Day,Technology,Monitors,7,2780.93,0.2,676.7
ORD-11006,2025-11-07,2025-11-08,South,Home Office,Standard Class,Technology,Monitors,1,406.01,0.0,85.62
ORD-11007,2025-07-03,2025-07-07,South,Corporate,Second Class,Technology,Phones,2,187.34,0.0,70.67
ORD-11008,2025-09-25,2025-09-30,East,Consumer,Standard Class,Technology,Monitors,5,2484.45,0.0,590.58
ORD-11009,2025-07-09,2025-07-14,East,Consumer,Standard Class,Technology,Monitors,3,1108.35,0.05,320.62
ORD-11010,2025-04-09,2025-04-12,East,Consumer,Standard Class,Technology,Monitors,4,2673.67,0.0,1063.53
ORD-11011,2025-10-19,2025-10-23,South,Corporate,Standard Class,Office Supplies,Binders,1,96.15,0.0,37.56
ORD-11012,2025-03-31,2025-04-04,West,Consumer,Standard Class,Office Supplies,Labels,6,296.76,0.15,93.22
ORD-11013,2025-04-25,2025-04-28,East,Consumer,Standard Class,Furniture,Chairs,1,293.33,0.1,89.89
ORD-11014,2025-07-09,2025-07-11,South,Corporate,Standard Class,Technology,Phones,1,185.72,0.2,59.97
ORD-11015,2025-11-02,2025-11-04,East,Consumer,Standard Class,Furniture,Chairs,7,2437.36,0.0,545.33
ORD-11016,2025-05-21,2025-05-24,Central,Consumer,Standard Class,Technology,Phones,7,4816.85,0.1,718.94
ORD-11017,2025-06-30,2025-07-03,Central,Corporate,Second Class,Office Supplies,Labels,2,174.45,0.15,72.76
ORD-11018,2025-01-16,2025-01-17,East,Consumer,Standard Class,Technology,Monitors,7,3924.54,0.0,844.2
ORD-11019,2025-02-12,2025-02-14,South,Consumer,Standard Class,Technology,Phones,4,1898.86,0.05,492.96
ORD-11020,2025-01-21,2025-01-24,Central,Corporate,Same Day,Technology,Phones,6,2512.26,0.0,1090.67
ORD-11021,2025-01-27,2025-01-29,East,Corporate,Standard Class,Furniture,Tables,1,336.0,0.15,82.88
ORD-11022,2025-11-14,2025-11-16,East,Consumer,Standard Class,Furniture,Tables,7,1738.1,0.1,536.79
ORD-11023,2025-11-04,2025-11-06,Central,Consumer,First Class,Technology,Laptops,1,505.39,0.15,144.57
ORD-11024,2025-10-27,2025-10-28,West,Consumer,Same Day,Office Supplies,Binders,2,205.75,0.05,96.29
ORD-11025,2025-01-21,2025-01-23,East,Consumer,Standard Class,Office Supplies,Paper,3,258.62,0.0,94.81
ORD-11026,2025-01-29,2025-02-03,South,Consumer,First Class,Technology,Phones,4,2549.7,0.0,442.08
ORD-11027,2025-04-13,2025-04-16,East,Consumer,Second Class,Furniture,Storage,7,1609.57,0.0,552.39
ORD-11028,2025-07-26,2025-07-31,South,Home Office,Second Class,Technology,Laptops,6,3409.85,0.2,577.76
ORD-11029,2025-05-02,2025-05-07,East,Consumer,Second Class,Office Supplies,Binders,3,320.85,0.0,130.07
ORD-11030,2025-06-27,2025-06-30,West,Corporate,Standard Class,Office Supplies,Binders,6,585.21,0.05,243.93
ORD-11031,2025-03-05,2025-03-07,West,Consumer,First Class,Technology,Phones,6,3100.45,0.2,1390.67
ORD-11032,2025-09-24,2025-09-28,East,Consumer,Standard Class,Technology,Accessories,6,4653.95,0.05,1280.51
ORD-11033,2025-04-25,2025-04-30,South,Consumer,Standard Class,Office Supplies,Paper,2,88.52,0.0,31.14
ORD-11034,2025-01-25,2025-01-29,East,Home Office,First Class,Technology,Phones,1,773.37,0.0,252.3
ORD-11035,2025-09-29,2025-10-03,Central,Home Office,Standard Class,Furniture,Tables,1,53.64,0.0,21.23
ORD-11036,2025-11-26,2025-11-28,Central,Corporate,Standard Class,Furniture,Storage,1,274.67,0.1,85.91
ORD-11037,2025-01-06,2025-01-08,East,Home Office,Standard Class,Furniture,Tables,6,1926.83,0.05,694.46
ORD-11038,2025-06-09,2025-06-14,East,Corporate,Standard Class,Office Supplies,Art,4,21.77,0.2,7.16
ORD-11039,2025-10-29,2025-10-30,Central,Corporate,Second Class,Office Supplies,Binders,6,102.84,0.0,36.07
ORD-11040,2025-09-15,2025-09-17,Central,Consumer,Standard Class,Office Supplies,Art,6,459.1,0.1,148.4
ORD-11041,2025-11-09,2025-11-10,East,Home Office,Second Class,Office Supplies,Paper,7,159.43,0.2,47.02
ORD-11042,2025-06-01,2025-06-05,West,Consumer,Standard Class,Furniture,Tables,6,1327.55,0.15,270.67
ORD-11043,2025-05-16,2025-05-21,Central,Consumer,First Class,Office Supplies,Art,4,108.68,0.1,39.66
ORD-11044,2025-09-16,2025-09-20,West,Consumer,First Class,Furniture,Storage,6,2615.65,0.0,1039.64
ORD-11045,2025-02-26,2025-02-28,Central,Corporate,Standard Class,Technology,Phones,7,2744.99,0.0,646.45
ORD-11046,2025-03-29,2025-03-31,Central,Consumer,Standard Class,Technology,Monitors,2,1206.98,0.0,420.76
ORD-11047,2025-08-08,2025-08-10,Central,Home Office,Standard Class,Technology,Accessories,7,1191.14,0.15,269.17
ORD-11048,2025-09-01,2025-09-03,Central,Consumer,Standard Class,Furniture,Storage,5,914.74,0.1,288.28
ORD-11049,2025-02-13,2025-02-17,West,Corporate,First Class,Technology,Laptops,3,2483.62,0.0,769.75
ORD-11050,2025-07-05,2025-07-07,East,Corporate,Standard Class,Furniture,Chairs,5,2094.05,0.1,814.01
ORD-11051,2025-05-14,2025-05-15,South,Consumer,Second Class,Technology,Accessories,5,4252.08,0.05,1170.77
ORD-11052,2025-07-03,2025-07-06,South,Home Office,Standard Class,Office Supplies,Labels,5,352.72,0.1,129.41
ORD-11053,2025-12-16,2025-12-18,West,Home Office,Standard Class,Technology,Laptops,6,1975.37,0.2,472.51
ORD-11054,2025-01-28,2025-01-31,West,Corporate,Second Class,Office Supplies,Labels,2,53.19,0.05,20.23
ORD-11055,2025-12-30,2026-01-01,West,Home Office,First Class,Office Supplies,Labels,7,440.1,0.0,166.89
ORD-11056,2025-06-14,2025-06-19,West,Corporate,Second Class,Furniture,Bookcases,1,75.33,0.15,15.61
ORD-11057,2025-10-09,2025-10-12,South,Home Office,Standard Class,Office Supplies,Paper,1,10.4,0.0,3.32
ORD-11058,2025-06-04,2025-06-05,East,Home Office,Standard Class,Office Supplies,Paper,5,404.77,0.2,180.45
ORD-11059,2025-04-24,2025-04-29,South,Corporate,Standard Class,Furniture,Storage,6,1429.01,0.05,428.69
ORD-11060,2025-10-09,2025-10-11,Central,Consumer,Second Class,Technology,Accessories,6,2616.84,0.2,877.66
ORD-11061,2025-09-08,2025-09-09,West,Consumer,Standard Class,Furniture,Tables,7,445.23,0.15,105.62
ORD-11062,2025-02-22,2025-02-23,West,Consumer,Second Class,Technology,Accessories,3,757.09,0.05,189.43
ORD-11063,2025-09-15,2025-09-19,West,Corporate,Second Class,Technology,Monitors,3,221.02,0.15,59.56
ORD-11064,2025-10-02,2025-10-05,South,Consumer,Second Class,Office Supplies,Labels,5,220.71,0.0,91.45
ORD-11065,2025-05-22,2025-05-26,South,Corporate,Second Class,Furniture,Storage,3,776.21,0.15,133.45
ORD-11066,2025-12-04,2025-12-05,Central,Consumer,Second Class,Furniture,Storage,7,1014.33,0.1,287.46
ORD-11067,2025-08-22,2025-08-25,South,Corporate,Standard Class,Office Supplies,Paper,7,107.33,0.0,45.13
ORD-11068,2025-05-02,2025-05-07,West,Home Office,Standard Class,Furniture,Chairs,4,1164.26,0.2,239.07
ORD-11069,2025-01-04,2025-01-07,West,Consumer,Second Class,Furniture,Bookcases,3,198.56,0.05,75.51
ORD-11070,2025-09-04,2025-09-09,West,Consumer,Standard Class,Office Supplies,Binders,2,183.14,0.2,67.18
ORD-11071,2025-03-18,2025-03-19,South,Consumer,First Class,Furniture,Storage,6,322.56,0.1,104.15
ORD-11072,2025-10-04,2025-10-08,Central,Consumer,Standard Class,Furniture,Bookcases,3,922.69,0.1,264.77
ORD-11073,2025-07-11,2025-07-12,Central,Consumer,First Class,Furniture,Tables,1,100.5,0.15,24.03
ORD-11074,2025-06-20,2025-06-23,West,Consumer,Same Day,Technology,Phones,3,464.52,0.05,140.7
ORD-11075,2025-03-01,2025-03-06,Central,Consumer,Second Class,Furniture,Bookcases,3,1222.11,0.2,243.14
ORD-11076,2025-09-17,2025-09-21,Central,Consumer,Second Class,Office Supplies,Art,5,457.09,0.0,205.69
ORD-11077,2025-03-02,2025-03-05,South,Home Office,First Class,Office Supplies,Paper,2,192.62,0.1,75.82
ORD-11078,2025-06-02,2025-06-07,South,Corporate,Standard Class,Office Supplies,Paper,3,70.93,0.1,28.74
ORD-11079,2025-11-02,2025-11-03,West,Home Office,Standard Class,Furniture,Tables,3,1200.9,0.15,277.72
ORD-11080,2025-12-02,2025-12-07,West,Consumer,Second Class,Office Supplies,Paper,2,29.85,0.15,12.98
ORD-11081,2025-12-28,2025-12-30,Central,Consumer,Same Day,Technology,Accessories,1,148.64,0.1,41.65
ORD-11082,2025-12-16,2025-12-21,East,Consumer,Standard Class,Office Supplies,Art,4,69.82,0.0,29.54
ORD-11083,2025-07-22,2025-07-23,West,Home Office,Standard Class,Office Supplies,Art,2,87.65,0.15,41.02
ORD-11084,2025-03-15,2025-03-19,East,Home Office,Standard Class,Furniture,Bookcases,3,408.81,0.15,111.02
ORD-11085,2025-11-03,2025-11-04,Central,Consumer,Standard Class,Technology,Monitors,4,3596.62,0.0,962.3
ORD-11086,2025-10-20,2025-10-23,East,Corporate,Second Class,Furniture,Bookcases,3,764.63,0.1,287.27
ORD-11087,2025-12-28,2025-12-31,East,Consumer,First Class,Office Supplies,Art,4,285.83,0.0,97.61
ORD-11088,2025-08-26,2025-08-28,East,Corporate,Second Class,Office Supplies,Paper,1,77.3,0.1,31.0
ORD-11089,2025-02-21,2025-02-26,Central,Corporate,Standard Class,Furniture,Chairs,6,1528.29,0.15,430.39
ORD-11090,2025-07-03,2025-07-08,West,Consumer,Same Day,Office Supplies,Binders,3,258.31,0.0,120.89
ORD-11091,2025-06-13,2025-06-14,Central,Consumer,Same Day,Furniture,Chairs,2,950.0,0.05,335.0
ORD-11092,2025-11-04,2025-11-06,South,Consumer,Standard Class,Office Supplies,Binders,6,184.53,0.05,68.98
ORD-11093,2025-05-24,2025-05-28,West,Consumer,First Class,Furniture,Tables,4,922.23,0.1,242.51
ORD-11094,2025-04-30,2025-05-05,East,Consumer,Standard Class,Office Supplies,Binders,5,447.24,0.0,176.67
ORD-11095,2025-01-30,2025-02-01,South,Consumer,Standard Class,Furniture,Tables,5,566.42,0.2,98.1
ORD-11096,2025-11-01,2025-11-05,East,Home Office,Standard Class,Technology,Laptops,5,954.89,0.15,256.21
ORD-11097,2025-10-03,2025-10-07,Central,Corporate,Standard Class,Office Supplies,Paper,5,248.18,0.0,89.27
ORD-11098,2025-01-16,2025-01-17,West,Consumer,First Class,Office Supplies,Labels,2,172.33,0.0,62.07
ORD-11099,2025-06-08,2025-06-09,Central,Consumer,Second Class,Technology,Accessories,7,4219.69,0.1,952.48
ORD-11100,2025-06-25,2025-06-29,West,Home Office,Standard Class,Technology,Phones,5,2541.51,0.05,774.64
ORD-11101,2025-06-21,2025-06-25,West,Home Office,Same Day,Furniture,Tables,1,238.9,0.0,83.7
ORD-11102,2025-12-02,2025-12-06,East,Consumer,Standard Class,Technology,Phones,5,1349.94,0.05,405.73
ORD-11103,2025-02-24,2025-02-27,South,Corporate,First Class,Office Supplies,Labels,2,81.03,0.05,32.72
ORD-11104,2025-04-22,2025-04-24,South,Home Office,Standard Class,Office Supplies,Paper,1,35.58,0.2,14.7
ORD-11105,2025-03-08,2025-03-10,South,Corporate,Standard Class,Furniture,Bookcases,4,1080.01,0.1,345.47
ORD-11106,2025-03-31,2025-04-03,East,Home Office,First Class,Office Supplies,Art,2,198.09,0.15,81.84
ORD-11107,2025-11-28,2025-12-01,Central,Home Office,Second Class,Furniture,Chairs,3,928.22,0.0,296.11
ORD-11108,2025-12-10,2025-12-14,East,Home Office,Second Class,Office Supplies,Labels,1,88.14,0.05,39.66
ORD-11109,2025-01-17,2025-01-18,South,Consumer,Standard Class,Technology,Phones,5,590.78,0.0,174.32
ORD-11110,2025-08-19,2025-08-22,West,Home Office,Second Class,Technology,Phones,6,2475.55,0.2,900.76
ORD-11111,2025-03-26,2025-03-31,East,Corporate,First Class,Office Supplies,Paper,1,87.39,0.0,33.96
ORD-11112,2025-03-12,2025-03-16,Central,Consumer,Standard Class,Office Supplies,Paper,6,291.92,0.15,130.23
ORD-11113,2025-04-17,2025-04-19,West,Home Office,Second Class,Furniture,Bookcases,5,1324.08,0.1,477.0
ORD-11114,2025-03-12,2025-03-17,West,Consumer,First Class,Furniture,Chairs,6,1432.69,0.05,457.68
ORD-11115,2025-06-28,2025-06-30,East,Consumer,Second Class,Furniture,Chairs,5,1960.81,0.0,807.64
ORD-11116,2025-12-30,2026-01-04,South,Corporate,Standard Class,Technology,Monitors,4,2909.05,0.15,841.05
ORD-11117,2025-08-03,2025-08-06,Central,Consumer,First Class,Technology,Laptops,6,2614.15,0.05,806.68
ORD-11118,2025-09-21,2025-09-25,Central,Consumer,Standard Class,Technology,Monitors,7,1236.99,0.2,401.49
ORD-11119,2025-06-30,2025-07-01,East,Home Office,Standard Class,Furniture,Chairs,6,796.76,0.0,318.85
ORD-11120,2025-01-06,2025-01-10,Central,Consumer,First Class,Office Supplies,Art,2,97.77,0.0,41.92
ORD-11121,2025-01-31,2025-02-01,West,Corporate,Second Class,Office Supplies,Labels,2,58.33,0.05,22.55
ORD-11122,2025-04-09,2025-04-13,Central,Corporate,Standard Class,Furniture,Bookcases,5,2052.15,0.0,627.14
ORD-11123,2025-03-30,2025-04-03,Central,Home Office,Same Day,Office Supplies,Art,1,4.77,0.1,1.91
ORD-11124,2025-11-03,2025-11-04,West,Consumer,Standard Class,Technology,Phones,3,249.31,0.2,64.95
ORD-11125,2025-11-04,2025-11-07,East,Home Office,Second Class,Office Supplies,Paper,1,64.24,0.05,27.42
ORD-11126,2025-11-08,2025-11-11,East,Consumer,Standard Class,Office Supplies,Paper,4,373.0,0.05,142.97
ORD-11127,2025-08-21,2025-08-23,South,Corporate,First Class,Office Supplies,Labels,2,34.49,0.15,15.52
ORD-11128,2025-07-23,2025-07-27,Central,Corporate,Standard Class,Technology,Monitors,1,149.1,0.15,52.74
ORD-11129,2025-08-25,2025-08-28,South,Corporate,Second Class,Technology,Laptops,2,1569.93,0.1,504.33
ORD-11130,2025-05-29,2025-06-03,South,Consumer,Standard Class,Office Supplies,Art,5,23.82,0.05,7.15
ORD-11131,2025-09-02,2025-09-04,Central,Consumer,Standard Class,Office Supplies,Labels,7,99.69,0.0,38.29
ORD-11132,2025-10-17,2025-10-20,South,Corporate,First Class,Furniture,Tables,1,40.15,0.05,14.07
ORD-11133,2025-10-06,2025-10-08,West,Consumer,Standard Class,Office Supplies,Art,2,225.89,0.0,97.71
ORD-11134,2025-08-13,2025-08-16,East,Corporate,Standard Class,Technology,Laptops,5,1025.4,0.1,298.89
ORD-11135,2025-01-22,2025-01-24,West,Home Office,Second Class,Technology,Monitors,2,1012.7,0.05,298.66
ORD-11136,2025-09-22,2025-09-27,East,Consumer,Standard Class,Office Supplies,Binders,2,101.04,0.2,37.71
ORD-11137,2025-05-14,2025-05-16,South,Consumer,Standard Class,Technology,Laptops,4,2767.35,0.0,856.23
ORD-11138,2025-09-29,2025-09-30,West,Corporate,First Class,Furniture,Tables,7,1111.77,0.05,412.04
ORD-11139,2025-07-16,2025-07-20,West,Consumer,Standard Class,Technology,Monitors,1,695.83,0.0,169.81
ORD-11140,2025-11-18,2025-11-21,South,Home Office,First Class,Furniture,Storage,6,1739.68,0.2,378.45
ORD-11141,2025-05-04,2025-05-05,South,Home Office,First Class,Furniture,Bookcases,6,2040.07,0.2,525.43
ORD-11142,2025-12-06,2025-12-09,East,Consumer,Second Class,Office Supplies,Art,5,310.8,0.1,117.3
ORD-11143,2025-11-05,2025-11-10,Central,Corporate,Second Class,Office Supplies,Labels,3,103.96,0.05,33.81
ORD-11144,2025-05-01,2025-05-05,Central,Consumer,Standard Class,Technology,Accessories,6,3383.47,0.1,1181.58
ORD-11145,2025-06-26,2025-07-01,West,Consumer,Standard Class,Furniture,Bookcases,5,976.74,0.05,315.71
ORD-11146,2025-07-13,2025-07-16,South,Consumer,Standard Class,Office Supplies,Paper,1,114.05,0.0,51.32
ORD-11147,2025-10-08,2025-10-09,South,Consumer,Standard Class,Furniture,Tables,2,479.7,0.05,169.05
ORD-11148,2025-09-09,2025-09-14,West,Consumer,Standard Class,Technology,Phones,5,2470.51,0.2,627.61
ORD-11149,2025-11-07,2025-11-09,East,Consumer,Second Class,Technology,Laptops,1,179.63,0.1,64.87
ORD-11150,2025-05-16,2025-05-19,Central,Corporate,Second Class,Technology,Accessories,4,2425.92,0.15,764.64
ORD-11151,2025-07-04,2025-07-06,Central,Consumer,Standard Class,Furniture,Bookcases,7,2382.81,0.1,751.38
ORD-11152,2025-06-07,2025-06-08,West,Corporate,Standard Class,Technology,Monitors,2,541.85,0.0,133.7
ORD-11153,2025-11-28,2025-12-02,Central,Corporate,Standard Class,Technology,Laptops,7,5037.79,0.15,1288.32
ORD-11154,2025-04-22,2025-04-27,Central,Consumer,Second Class,Office Supplies,Art,3,77.35,0.1,33.3
ORD-11155,2025-08-03,2025-08-08,West,Consumer,Standard Class,Office Supplies,Binders,2,35.25,0.2,13.76
ORD-11156,2025-02-13,2025-02-14,West,Consumer,First Class,Technology,Monitors,3,1465.88,0.1,425.26
ORD-11157,2025-11-07,2025-11-09,South,Consumer,Second Class,Technology,Laptops,1,650.24,0.0,156.71
ORD-11158,2025-05-21,2025-05-26,South,Consumer,Second Class,Technology,Phones,4,2124.35,0.05,542.21
ORD-11159,2025-05-05,2025-05-08,West,Corporate,Standard Class,Office Supplies,Labels,2,132.0,0.15,47.32
ORD-11160,2025-08-01,2025-08-04,Central,Corporate,Standard Class,Furniture,Tables,5,1456.96,0.2,370.46
ORD-11161,2025-07-02,2025-07-04,South,Corporate,Standard Class,Technology,Monitors,7,1484.81,0.15,356.82
ORD-11162,2025-11-06,2025-11-09,West,Consumer,Second Class,Furniture,Tables,2,935.27,0.0,227.92
ORD-11163,2025-07-13,2025-07-15,West,Consumer,Standard Class,Furniture,Chairs,7,3253.25,0.1,1522.52
ORD-11164,2025-07-08,2025-07-12,Central,Consumer,Standard Class,Furniture,Chairs,3,773.77,0.0,169.05
ORD-11165,2025-02-08,2025-02-12,East,Consumer,Same Day,Office Supplies,Art,2,171.59,0.1,57.57
ORD-11166,2025-01-09,2025-01-10,East,Corporate,First Class,Office Supplies,Labels,2,45.05,0.0,16.99
ORD-11167,2025-05-26,2025-05-30,Central,Consumer,Standard Class,Technology,Laptops,6,1365.28,0.0,288.05
ORD-11168,2025-12-31,2026-01-01,Central,Home Office,Standard Class,Technology,Phones,7,1630.29,0.15,545.12
ORD-11169,2025-12-01,2025-12-04,South,Corporate,Standard Class,Technology,Phones,1,618.88,0.15,156.09
ORD-11170,2025-08-18,2025-08-23,Central,Corporate,Second Class,Office Supplies,Labels,2,120.4,0.05,51.74
ORD-11171,2025-08-19,2025-08-21,Central,Corporate,First Class,Technology,Monitors,7,4198.7,0.0,771.01
ORD-11172,2025-05-23,2025-05-24,South,Consumer,Standard Class,Office Supplies,Paper,1,63.81,0.1,27.72
ORD-11173,2025-03-06,2025-03-08,West,Consumer,Second Class,Technology,Monitors,6,3238.11,0.15,979.77
ORD-11174,2025-01-04,2025-01-09,West,Consumer,First Class,Furniture,Tables,2,190.52,0.1,57.67
ORD-11175,2025-05-04,2025-05-05,West,Home Office,First Class,Technology,Phones,1,524.95,0.1,160.7
ORD-11176,2025-04-26,2025-05-01,West,Consumer,Standard Class,Technology,Phones,1,759.68,0.0,239.46
ORD-11177,2025-03-11,2025-03-15,Central,Consumer,Standard Class,Technology,Phones,2,925.86,0.2,239.98
ORD-11178,2025-04-05,2025-04-08,West,Consumer,Standard Class,Office Supplies,Art,2,77.83,0.2,35.62
ORD-11179,2025-01-10,2025-01-13,West,Corporate,First Class,Furniture,Storage,3,953.28,0.05,314.38
ORD-11180,2025-08-10,2025-08-12,South,Home Office,Standard Class,Furniture,Storage,4,494.81,0.05,163.77
ORD-11181,2025-12-05,2025-12-06,West,Corporate,Standard Class,Office Supplies,Binders,4,237.53,0.0,87.84
ORD-11182,2025-09-10,2025-09-12,East,Consumer,Standard Class,Technology,Phones,3,1953.1,0.0,715.09
ORD-11183,2025-06-13,2025-06-17,East,Corporate,Same Day,Furniture,Storage,2,703.05,0.0,236.63
ORD-11184,2025-06-03,2025-06-08,West,Consumer,Standard Class,Office Supplies,Binders,2,92.06,0.1,41.8
ORD-11185,2025-04-23,2025-04-27,Central,Consumer,Standard Class,Furniture,Storage,1,62.94,0.1,19.1
ORD-11186,2025-02-21,2025-02-26,East,Home Office,Standard Class,Furniture,Storage,2,776.48,0.05,220.45
ORD-11187,2025-08-07,2025-08-08,West,Corporate,Standard Class,Office Supplies,Paper,1,40.83,0.1,13.43
ORD-11188,2025-07-26,2025-07-27,West,Consumer,Standard Class,Office Supplies,Art,3,27.11,0.0,11.6
ORD-11189,2025-01-03,2025-01-08,South,Home Office,Standard Class,Furniture,Bookcases,3,755.38,0.0,191.63
ORD-11190,2025-06-01,2025-06-06,West,Home Office,Standard Class,Technology,Phones,6,3394.6,0.05,1103.9
ORD-11191,2025-04-12,2025-04-13,South,Corporate,Second Class,Technology,Monitors,6,3327.98,0.1,657.91
ORD-11192,2025-03-04,2025-03-08,East,Consumer,First Class,Office Supplies,Binders,1,22.19,0.15,9.28
ORD-11193,2025-09-14,2025-09-18,East,Corporate,Standard Class,Office Supplies,Binders,2,129.15,0.2,42.84
ORD-11194,2025-07-11,2025-07-15,Central,Consumer,Standard Class,Furniture,Tables,4,1755.93,0.05,566.27
ORD-11195,2025-08-20,2025-08-21,West,Consumer,Same Day,Technology,Laptops,1,776.95,0.0,226.05
ORD-11196,2025-09-18,2025-09-22,Central,Consumer,First Class,Furniture,Tables,2,253.78,0.05,85.06
ORD-11197,2025-12-25,2025-12-26,South,Consumer,Same Day,Technology,Laptops,6,1890.3,0.15,348.35
ORD-11198,2025-10-21,2025-10-22,Central,Consumer,Standard Class,Technology,Phones,3,834.39,0.05,241.37
ORD-11199,2025-08-15,2025-08-17,South,Consumer,Standard Class,Office Supplies,Art,5,507.09,0.1,223.94
